[rosmaster.main][INFO] 2015-05-22 09:07:16,918: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2015-05-22 09:07:16,918: Starting ROS Master Node
[rosmaster.master][INFO] 2015-05-22 09:08:52,389: +PARAM [/writing_surface_positioner/nao_handedness] by /roslaunch
[rosmaster.master][INFO] 2015-05-22 09:08:52,389: +PARAM [/activityManager/nao_writing] by /roslaunch
[rosmaster.master][INFO] 2015-05-22 09:08:52,389: +PARAM [/learning_words_nao/shape_log] by /roslaunch
[rosmaster.master][INFO] 2015-05-22 09:08:52,389: +PARAM [/learning_words_nao/processed_user_shape_topic] by /roslaunch
[rosmaster.master][INFO] 2015-05-22 09:08:52,390: +PARAM [/learning_words_nao/writing_surface_frame_id] by /roslaunch
[rosmaster.master][INFO] 2015-05-22 09:08:52,390: +PARAM [/activityManager/camera_publishing_status_topic] by /roslaunch
[rosmaster.master][INFO] 2015-05-22 09:08:52,390: +PARAM [/activityManager/use_robot_in_interaction] by /roslaunch
[rosmaster.master][INFO] 2015-05-22 09:08:52,390: +PARAM [/wait_to_sync_traj] by /roslaunch
[rosmaster.master][INFO] 2015-05-22 09:08:52,390: +PARAM [/tablet_input_interpreter/gesture_info_topic] by /roslaunch
[rosmaster.master][INFO] 2015-05-22 09:08:52,390: +PARAM [/activityManager/nao_ip] by /roslaunch
[rosmaster.master][INFO] 2015-05-22 09:08:52,390: +PARAM [/learning_words_nao/words_to_write_topic] by /roslaunch
[rosmaster.master][INFO] 2015-05-22 09:08:52,390: +PARAM [/learning_words_nao/trajectory_output_topic] by /roslaunch
[rosmaster.master][INFO] 2015-05-22 09:08:52,391: +PARAM [/drawing_nao/dataset_directory] by /roslaunch
[rosmaster.master][INFO] 2015-05-22 09:08:52,596: +PUB [/rosout] /map_footprint_broadcaster http://192.168.1.13:60029/
[rosmaster.master][INFO] 2015-05-22 09:08:52,597: +SERVICE [/map_footprint_broadcaster/get_loggers] /map_footprint_broadcaster http://192.168.1.13:60029/
[rosmaster.master][INFO] 2015-05-22 09:08:52,597: +SERVICE [/map_footprint_broadcaster/set_logger_level] /map_footprint_broadcaster http://192.168.1.13:60029/
[rosmaster.master][INFO] 2015-05-22 09:08:52,598: +PUB [/tf] /map_footprint_broadcaster http://192.168.1.13:60029/
[rosmaster.master][INFO] 2015-05-22 09:08:52,695: publisherUpdate[/rosout] -> http://192.168.1.13:52453/
[rosmaster.master][INFO] 2015-05-22 09:08:53,999: +PUB [/rosout] /trajectory_visualizer http://192.168.1.13:60059/
[rosmaster.master][INFO] 2015-05-22 09:08:54,001: publisherUpdate[/rosout] -> http://192.168.1.13:52453/
[rosmaster.master][INFO] 2015-05-22 09:08:54,004: +SERVICE [/trajectory_visualizer/get_loggers] /trajectory_visualizer http://192.168.1.13:60059/
[rosmaster.master][INFO] 2015-05-22 09:08:54,006: +SERVICE [/trajectory_visualizer/set_logger_level] /trajectory_visualizer http://192.168.1.13:60059/
[rosmaster.master][INFO] 2015-05-22 09:08:54,015: +PUB [/visualization_markers] /trajectory_visualizer http://192.168.1.13:60059/
[rosmaster.master][INFO] 2015-05-22 09:08:54,024: +SUB [/write_traj] /trajectory_visualizer http://192.168.1.13:60059/
[rosmaster.master][INFO] 2015-05-22 09:08:54,027: +SUB [/clear_screen] /trajectory_visualizer http://192.168.1.13:60059/
[rosmaster.master][INFO] 2015-05-22 09:08:54,327: +SUB [/words_to_write] /log http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:54,331: +SUB [/novelty] /log http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:54,335: +SUB [/activity] /log http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:54,337: +SUB [/current_learn] /log http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:54,339: +SUB [/sizeHead] /log http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:54,348: +SUB [/nb_repetitions] /log http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:54,350: +SUB [/lookAt] /log http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:54,352: +SUB [/time_writing] /log http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:54,354: +SUB [/current_demo] /log http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:54,355: +SUB [/time_response] /log http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:54,357: +SUB [/movement] /log http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:54,362: +SUB [/smile] /log http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:54,368: +SUB [/new_child] /log http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:54,381: +PUB [/rosout] /activity_manager http://192.168.1.13:35457/
[rosmaster.master][INFO] 2015-05-22 09:08:54,385: +SERVICE [/activity_manager/get_loggers] /activity_manager http://192.168.1.13:35457/
[rosmaster.master][INFO] 2015-05-22 09:08:54,386: +SERVICE [/activity_manager/set_logger_level] /activity_manager http://192.168.1.13:35457/
[rosmaster.master][INFO] 2015-05-22 09:08:54,389: +PUB [/activity] /activity_manager http://192.168.1.13:35457/
[rosmaster.master][INFO] 2015-05-22 09:08:54,391: +PUB [/activity_time] /activity_manager http://192.168.1.13:35457/
[rosmaster.master][INFO] 2015-05-22 09:08:54,397: +SUB [/stop_learning] /activity_manager http://192.168.1.13:35457/
[rosmaster.master][INFO] 2015-05-22 09:08:54,398: publisherUpdate[/rosout] -> http://192.168.1.13:52453/
[rosmaster.master][INFO] 2015-05-22 09:08:54,399: publisherUpdate[/activity] -> http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:54,401: +SUB [/activity] /activity_manager http://192.168.1.13:35457/
[rosmaster.master][INFO] 2015-05-22 09:08:54,417: +SUB [/watchdog_clear/tablet] /activity_manager http://192.168.1.13:35457/
[rosmaster.master][INFO] 2015-05-22 09:08:54,425: +PUB [/rosout] /log http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:54,431: +SERVICE [/log/get_loggers] /log http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:54,435: +SERVICE [/log/set_logger_level] /log http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:54,501: publisherUpdate[/rosout] -> http://192.168.1.13:52453/
[rosmaster.master][INFO] 2015-05-22 09:08:54,618: +PUB [/rosout] /display_manager_server http://192.168.1.13:45139/
[rosmaster.master][INFO] 2015-05-22 09:08:54,622: +SERVICE [/display_manager_server/get_loggers] /display_manager_server http://192.168.1.13:45139/
[rosmaster.master][INFO] 2015-05-22 09:08:54,624: +SERVICE [/display_manager_server/set_logger_level] /display_manager_server http://192.168.1.13:45139/
[rosmaster.master][INFO] 2015-05-22 09:08:54,625: +SERVICE [/clear_all_shapes] /display_manager_server http://192.168.1.13:45139/
[rosmaster.master][INFO] 2015-05-22 09:08:54,628: +SERVICE [/display_new_shape] /display_manager_server http://192.168.1.13:45139/
[rosmaster.master][INFO] 2015-05-22 09:08:54,629: +SERVICE [/index_of_location] /display_manager_server http://192.168.1.13:45139/
[rosmaster.master][INFO] 2015-05-22 09:08:54,635: +SERVICE [/shape_at_location] /display_manager_server http://192.168.1.13:45139/
[rosmaster.master][INFO] 2015-05-22 09:08:54,638: +SERVICE [/closest_shapes_to_location] /display_manager_server http://192.168.1.13:45139/
[rosmaster.master][INFO] 2015-05-22 09:08:54,640: +SERVICE [/display_shape_at_location] /display_manager_server http://192.168.1.13:45139/
[rosmaster.master][INFO] 2015-05-22 09:08:54,642: +SERVICE [/possible_to_display_shape] /display_manager_server http://192.168.1.13:45139/
[rosmaster.master][INFO] 2015-05-22 09:08:54,678: +PUB [/rosout] /joke_nao http://192.168.1.13:58735/
[rosmaster.master][INFO] 2015-05-22 09:08:54,682: +SERVICE [/joke_nao/get_loggers] /joke_nao http://192.168.1.13:58735/
[rosmaster.master][INFO] 2015-05-22 09:08:54,684: +SERVICE [/joke_nao/set_logger_level] /joke_nao http://192.168.1.13:58735/
[rosmaster.master][INFO] 2015-05-22 09:08:54,703: publisherUpdate[/rosout] -> http://192.168.1.13:52453/
[rosmaster.master][INFO] 2015-05-22 09:08:54,704: publisherUpdate[/rosout] -> http://192.168.1.13:52453/
[rosmaster.master][INFO] 2015-05-22 09:08:54,766: +PUB [/tf] /writing_surface_positioner http://192.168.1.13:43790/
[rosmaster.master][INFO] 2015-05-22 09:08:54,809: +PUB [/rosout] /tablet_input_interpreter http://192.168.1.13:49059/
[rosmaster.master][INFO] 2015-05-22 09:08:54,812: +SERVICE [/tablet_input_interpreter/get_loggers] /tablet_input_interpreter http://192.168.1.13:49059/
[rosmaster.master][INFO] 2015-05-22 09:08:54,814: +SERVICE [/tablet_input_interpreter/set_logger_level] /tablet_input_interpreter http://192.168.1.13:49059/
[rosmaster.master][INFO] 2015-05-22 09:08:54,819: +SUB [/gesture_info] /tablet_input_interpreter http://192.168.1.13:49059/
[rosmaster.master][INFO] 2015-05-22 09:08:54,821: +SUB [/user_drawn_shapes] /tablet_input_interpreter http://192.168.1.13:49059/
[rosmaster.master][INFO] 2015-05-22 09:08:54,822: +PUB [/user_shapes_processed] /tablet_input_interpreter http://192.168.1.13:49059/
[rosmaster.master][INFO] 2015-05-22 09:08:54,866: +PUB [/rosout] /writing_surface_positioner http://192.168.1.13:43790/
[rosmaster.master][INFO] 2015-05-22 09:08:54,870: +SERVICE [/writing_surface_positioner/get_loggers] /writing_surface_positioner http://192.168.1.13:43790/
[rosmaster.master][INFO] 2015-05-22 09:08:54,872: +SERVICE [/writing_surface_positioner/set_logger_level] /writing_surface_positioner http://192.168.1.13:43790/
[rosmaster.master][INFO] 2015-05-22 09:08:54,879: +PUB [/writing_surface_placer/update_full] /writing_surface_positioner http://192.168.1.13:43790/
[rosmaster.master][INFO] 2015-05-22 09:08:54,881: +PUB [/writing_surface_placer/update] /writing_surface_positioner http://192.168.1.13:43790/
[rosmaster.master][INFO] 2015-05-22 09:08:54,883: +SUB [/writing_surface_placer/feedback] /writing_surface_positioner http://192.168.1.13:43790/
[rosmaster.master][INFO] 2015-05-22 09:08:54,903: publisherUpdate[/rosout] -> http://192.168.1.13:52453/
[rosmaster.master][INFO] 2015-05-22 09:08:54,904: publisherUpdate[/rosout] -> http://192.168.1.13:52453/
[rosmaster.master][INFO] 2015-05-22 09:08:54,934: +PUB [/rosout] /nao_writer http://192.168.1.13:36434/
[rosmaster.master][INFO] 2015-05-22 09:08:54,939: +SERVICE [/nao_writer/get_loggers] /nao_writer http://192.168.1.13:36434/
[rosmaster.master][INFO] 2015-05-22 09:08:54,941: +SERVICE [/nao_writer/set_logger_level] /nao_writer http://192.168.1.13:36434/
[rosmaster.master][INFO] 2015-05-22 09:08:55,006: publisherUpdate[/rosout] -> http://192.168.1.13:52453/
[rosmaster.master][INFO] 2015-05-22 09:08:55,525: +PUB [/clear_screen] /joke_nao http://192.168.1.13:58735/
[rosmaster.master][INFO] 2015-05-22 09:08:55,527: +SUB [/activity] /joke_nao http://192.168.1.13:58735/
[rosmaster.master][INFO] 2015-05-22 09:08:55,529: +SUB [/stop_learning] /joke_nao http://192.168.1.13:58735/
[rosmaster.master][INFO] 2015-05-22 09:08:55,598: +PUB [/rosout] /drawing_nao http://192.168.1.13:33383/
[rosmaster.master][INFO] 2015-05-22 09:08:55,606: +SERVICE [/drawing_nao/get_loggers] /drawing_nao http://192.168.1.13:33383/
[rosmaster.master][INFO] 2015-05-22 09:08:55,608: publisherUpdate[/clear_screen] -> http://192.168.1.13:60059/
[rosmaster.master][INFO] 2015-05-22 09:08:55,609: +SERVICE [/drawing_nao/set_logger_level] /drawing_nao http://192.168.1.13:33383/
[rosmaster.master][INFO] 2015-05-22 09:08:55,609: publisherUpdate[/rosout] -> http://192.168.1.13:52453/
[rosmaster.master][INFO] 2015-05-22 09:08:55,612: +PUB [/rosout] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,615: publisherUpdate[/rosout] -> http://192.168.1.13:52453/
[rosmaster.master][INFO] 2015-05-22 09:08:55,619: +PUB [/clear_screen] /drawing_nao http://192.168.1.13:33383/
[rosmaster.master][INFO] 2015-05-22 09:08:55,620: +SERVICE [/learning_words_nao/get_loggers] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,621: +PUB [/activity] /drawing_nao http://192.168.1.13:33383/
[rosmaster.master][INFO] 2015-05-22 09:08:55,622: +SERVICE [/learning_words_nao/set_logger_level] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,625: +SUB [/activity] /drawing_nao http://192.168.1.13:33383/
[rosmaster.master][INFO] 2015-05-22 09:08:55,629: +SUB [/stop_learning] /drawing_nao http://192.168.1.13:33383/
[rosmaster.master][INFO] 2015-05-22 09:08:55,646: +PUB [/camera_publishing_status] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,648: +PUB [/write_traj] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,649: +PUB [/boxes_to_draw] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,651: +PUB [/write_traj_downsampled] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,654: +PUB [/clear_screen] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,655: +PUB [/nb_repetitions] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,657: +PUB [/current_demo] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,660: +PUB [/current_learn] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,662: +PUB [/state_activity] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,668: +SUB [/shape_finished] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,674: +SUB [/new_child] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,677: +SUB [/words_to_write] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,681: +SUB [/clear_screen] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,686: +SUB [/test_learning] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,699: +SUB [/stop_learning] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,708: +SUB [/user_shapes_processed] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,710: publisherUpdate[/clear_screen] -> http://192.168.1.13:60059/
[rosmaster.master][INFO] 2015-05-22 09:08:55,712: +SUB [/gesture_info] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,713: publisherUpdate[/activity] -> http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:55,714: publisherUpdate[/activity] -> http://192.168.1.13:35457/
[rosmaster.master][INFO] 2015-05-22 09:08:55,719: publisherUpdate[/activity] -> http://192.168.1.13:58735/
[rosmaster.master][INFO] 2015-05-22 09:08:55,719: publisherUpdate[/write_traj] -> http://192.168.1.13:60059/
[rosmaster.master][INFO] 2015-05-22 09:08:55,720: publisherUpdate[/nb_repetitions] -> http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:55,724: +SUB [/activity] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:08:55,725: publisherUpdate[/current_demo] -> http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:55,726: publisherUpdate[/clear_screen] -> http://192.168.1.13:60059/
[rosmaster.master][INFO] 2015-05-22 09:08:55,729: publisherUpdate[/current_learn] -> http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:08:55,904: +SUB [/write_traj_downsampled] /nao_writer http://192.168.1.13:36434/
[rosmaster.master][INFO] 2015-05-22 09:08:57,540: +SUB [/watchdog_clear/tablet] /joke_nao http://192.168.1.13:58735/
[rosmaster.master][INFO] 2015-05-22 09:08:57,641: +SUB [/watchdog_clear/tablet] /drawing_nao http://192.168.1.13:33383/
[rosmaster.master][INFO] 2015-05-22 09:08:57,743: +SUB [/watchdog_clear/tablet] /learning_words_nao http://192.168.1.13:42068/
[rosmaster.master][INFO] 2015-05-22 09:09:02,271: +SUB [/tf] /nao_writer http://192.168.1.13:36434/
[rosmaster.master][INFO] 2015-05-22 09:09:02,273: +SERVICE [/nao_writer/tf_frames] /nao_writer http://192.168.1.13:36434/
[rosmaster.master][INFO] 2015-05-22 09:10:02,988: +PARAM [/roslaunch/uris/host_192_168_1_13__59240] by /roslaunch
[rosmaster.master][INFO] 2015-05-22 09:10:03,000: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2015-05-22 09:10:03,000: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2015-05-22 09:10:03,328: +PUB [/rosout] /action_manager http://192.168.1.13:39681/
[rosmaster.master][INFO] 2015-05-22 09:10:03,331: +SERVICE [/action_manager/get_loggers] /action_manager http://192.168.1.13:39681/
[rosmaster.master][INFO] 2015-05-22 09:10:03,333: +SERVICE [/action_manager/set_logger_level] /action_manager http://192.168.1.13:39681/
[rosmaster.master][INFO] 2015-05-22 09:10:03,342: publisherUpdate[/rosout] -> http://192.168.1.13:52453/
[rosmaster.master][INFO] 2015-05-22 09:10:03,380: -PUB [/rosout] /action_manager http://192.168.1.13:39681/
[rosmaster.master][INFO] 2015-05-22 09:10:03,380: -SERVICE [/action_manager/get_loggers] /action_manager rosrpc://192.168.1.13:47927
[rosmaster.master][INFO] 2015-05-22 09:10:03,380: -SERVICE [/action_manager/set_logger_level] /action_manager rosrpc://192.168.1.13:47927
[rosmaster.master][INFO] 2015-05-22 09:10:03,443: publisherUpdate[/rosout] -> http://192.168.1.13:52453/
[rosmaster.master][INFO] 2015-05-22 09:10:03,446: +PUB [/rosout] /vision http://192.168.1.13:45393/
[rosmaster.master][INFO] 2015-05-22 09:10:03,447: publisherUpdate[/rosout] -> http://192.168.1.13:52453/
[rosmaster.master][INFO] 2015-05-22 09:10:03,449: +SERVICE [/vision/get_loggers] /vision http://192.168.1.13:45393/
[rosmaster.master][INFO] 2015-05-22 09:10:03,451: +SERVICE [/vision/set_logger_level] /vision http://192.168.1.13:45393/
[rosmaster.master][INFO] 2015-05-22 09:10:03,452: +PUB [/lookAt] /vision http://192.168.1.13:45393/
[rosmaster.master][INFO] 2015-05-22 09:10:03,453: +PUB [/smile] /vision http://192.168.1.13:45393/
[rosmaster.master][INFO] 2015-05-22 09:10:03,454: +PUB [/movement] /vision http://192.168.1.13:45393/
[rosmaster.master][INFO] 2015-05-22 09:10:03,455: +PUB [/sizeHead] /vision http://192.168.1.13:45393/
[rosmaster.master][INFO] 2015-05-22 09:10:03,458: +PUB [/novelty] /vision http://192.168.1.13:45393/
[rosmaster.master][INFO] 2015-05-22 09:10:03,465: +SUB [/state_activity] /vision http://192.168.1.13:45393/
[rosmaster.master][INFO] 2015-05-22 09:10:03,470: +SUB [/stop_learning] /vision http://192.168.1.13:45393/
[rosmaster.master][INFO] 2015-05-22 09:10:03,477: +SUB [/new_child] /vision http://192.168.1.13:45393/
[rosmaster.master][INFO] 2015-05-22 09:10:03,544: publisherUpdate[/lookAt] -> http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:10:03,546: publisherUpdate[/smile] -> http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:10:03,548: publisherUpdate[/movement] -> http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:10:03,550: publisherUpdate[/sizeHead] -> http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:10:03,551: publisherUpdate[/novelty] -> http://192.168.1.13:35836/
[rosmaster.master][INFO] 2015-05-22 09:10:04,460: +PUB [/current_emotion] /valence_arousal_map http://192.168.1.13:59264/
[rosmaster.master][INFO] 2015-05-22 09:10:04,464: +SUB [/level_engagement] /valence_arousal_map http://192.168.1.13:59264/
[rosmaster.master][INFO] 2015-05-22 09:10:04,466: +SUB [/stop_learning] /valence_arousal_map http://192.168.1.13:59264/
[rosmaster.master][INFO] 2015-05-22 09:10:04,560: +PUB [/rosout] /valence_arousal_map http://192.168.1.13:59264/
[rosmaster.master][INFO] 2015-05-22 09:10:04,563: +SERVICE [/valence_arousal_map/get_loggers] /valence_arousal_map http://192.168.1.13:59264/
[rosmaster.master][INFO] 2015-05-22 09:10:04,564: +SERVICE [/valence_arousal_map/set_logger_level] /valence_arousal_map http://192.168.1.13:59264/
[rosmaster.master][INFO] 2015-05-22 09:10:04,585: +SUB [/update_position] /valence_arousal_map http://192.168.1.13:59264/
[rosmaster.master][INFO] 2015-05-22 09:10:04,650: publisherUpdate[/rosout] -> http://192.168.1.13:52453/
[rosmaster.master][INFO] 2015-05-22 09:10:04,842: +PUB [/rosout] /emotional_manager http://192.168.1.13:60214/
