[rosmaster.main][INFO] 2016-01-25 13:09:03,813: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2016-01-25 13:09:03,813: Starting ROS Master Node
[rosmaster.master][INFO] 2016-01-25 13:18:39,311: publisherUpdate[/tf] -> http://10.0.0.11:53911/
[rosmaster.master][INFO] 2016-01-25 13:18:39,311: publisherUpdate[/rosout] -> http://10.0.0.11:59821/
[rosmaster.master][INFO] 2016-01-25 13:18:39,312: publisherUpdate[/tf] -> http://10.0.0.11:53911/
[rosmaster.master][INFO] 2016-01-25 13:18:39,313: +PUB [/face_0_field_of_view] /estimate_focus http://10.0.0.11:42794/
[rosmaster.master][INFO] 2016-01-25 13:18:39,317: +PUB [/actual_focus_of_attention] /estimate_focus http://10.0.0.11:42794/
[rosmaster.master][INFO] 2016-01-25 13:18:39,328: +PUB [/rosout] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:39,330: +SERVICE [/head_pose_estimation/get_loggers] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:39,333: +SERVICE [/head_pose_estimation/set_logger_level] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:39,352: +SUB [/tf] /estimate_focus http://10.0.0.11:42794/
[rosmaster.master][INFO] 2016-01-25 13:18:39,409: publisherUpdate[/rosout] -> http://10.0.0.11:59821/
[rosmaster.master][INFO] 2016-01-25 13:18:39,428: +SUB [/tf_static] /estimate_focus http://10.0.0.11:42794/
[rosmaster.master][INFO] 2016-01-25 13:18:39,455: +PUB [/tf] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:39,512: +PUB [/withmeness_topic] /withmeness http://10.0.0.11:38976/
[rosmaster.master][INFO] 2016-01-25 13:18:39,513: publisherUpdate[/tf] -> http://10.0.0.11:53911/
[rosmaster.master][INFO] 2016-01-25 13:18:39,513: publisherUpdate[/tf] -> http://10.0.0.11:42794/
[rosmaster.master][INFO] 2016-01-25 13:18:39,536: +SUB [/actual_focus_of_attention] /attention_log http://10.0.0.11:44986/
[rosmaster.master][INFO] 2016-01-25 13:18:39,537: +SUB [/new_child] /attention_log http://10.0.0.11:44986/
[rosmaster.master][INFO] 2016-01-25 13:18:39,539: +SUB [/withmeness_topic] /attention_log http://10.0.0.11:44986/
[rosmaster.master][INFO] 2016-01-25 13:18:39,610: +PUB [/rosout] /withmeness http://10.0.0.11:38976/
[rosmaster.master][INFO] 2016-01-25 13:18:39,612: +SERVICE [/withmeness/get_loggers] /withmeness http://10.0.0.11:38976/
[rosmaster.master][INFO] 2016-01-25 13:18:39,613: +SERVICE [/withmeness/set_logger_level] /withmeness http://10.0.0.11:38976/
[rosmaster.master][INFO] 2016-01-25 13:18:39,614: publisherUpdate[/rosout] -> http://10.0.0.11:59821/
[rosmaster.master][INFO] 2016-01-25 13:18:39,619: +SUB [/state_activity] /withmeness http://10.0.0.11:38976/
[rosmaster.master][INFO] 2016-01-25 13:18:39,622: +SUB [/actual_focus_of_attention] /withmeness http://10.0.0.11:38976/
[rosmaster.master][INFO] 2016-01-25 13:18:39,637: +PUB [/rosout] /attention_log http://10.0.0.11:44986/
[rosmaster.master][INFO] 2016-01-25 13:18:39,644: +SERVICE [/attention_log/get_loggers] /attention_log http://10.0.0.11:44986/
[rosmaster.master][INFO] 2016-01-25 13:18:39,645: +SERVICE [/attention_log/set_logger_level] /attention_log http://10.0.0.11:44986/
[rosmaster.master][INFO] 2016-01-25 13:18:39,717: publisherUpdate[/rosout] -> http://10.0.0.11:59821/
[rosmaster.master][INFO] 2016-01-25 13:18:40,021: +PUB [/camera/image_raw/compressedDepth] /webcam_source http://10.0.0.11:34279/
[rosmaster.master][INFO] 2016-01-25 13:18:40,022: +SERVICE [/camera/image_raw/compressedDepth/set_parameters] /webcam_source http://10.0.0.11:34279/
[rosmaster.master][INFO] 2016-01-25 13:18:40,022: +PUB [/camera/image_raw/compressedDepth/parameter_descriptions] /webcam_source http://10.0.0.11:34279/
[rosmaster.master][INFO] 2016-01-25 13:18:40,023: +PUB [/camera/image_raw/compressedDepth/parameter_updates] /webcam_source http://10.0.0.11:34279/
[rosmaster.master][INFO] 2016-01-25 13:18:40,025: +PARAM [/camera/image_raw/compressedDepth/depth_max] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,025: +PARAM [/camera/image_raw/compressedDepth/depth_quantization] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,026: +PARAM [/camera/image_raw/compressedDepth/png_level] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,026: +PARAM [/camera/image_raw/compressedDepth/depth_max] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,027: +PARAM [/camera/image_raw/compressedDepth/depth_quantization] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,028: +PARAM [/camera/image_raw/compressedDepth/png_level] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,104: +PUB [/camera/image_raw/compressed] /webcam_source http://10.0.0.11:34279/
[rosmaster.master][INFO] 2016-01-25 13:18:40,106: +SERVICE [/camera/image_raw/compressed/set_parameters] /webcam_source http://10.0.0.11:34279/
[rosmaster.master][INFO] 2016-01-25 13:18:40,106: +PUB [/camera/image_raw/compressed/parameter_descriptions] /webcam_source http://10.0.0.11:34279/
[rosmaster.master][INFO] 2016-01-25 13:18:40,107: +PUB [/camera/image_raw/compressed/parameter_updates] /webcam_source http://10.0.0.11:34279/
[rosmaster.master][INFO] 2016-01-25 13:18:40,109: +PARAM [/camera/image_raw/compressed/format] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,109: +PARAM [/camera/image_raw/compressed/jpeg_quality] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,110: +PARAM [/camera/image_raw/compressed/png_level] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,110: +PARAM [/camera/image_raw/compressed/format] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,111: +PARAM [/camera/image_raw/compressed/jpeg_quality] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,112: +PARAM [/camera/image_raw/compressed/png_level] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,187: +PUB [/camera/image_raw] /webcam_source http://10.0.0.11:34279/
[rosmaster.master][INFO] 2016-01-25 13:18:40,265: +PUB [/camera/image_raw/theora] /webcam_source http://10.0.0.11:34279/
[rosmaster.master][INFO] 2016-01-25 13:18:40,266: +SERVICE [/camera/image_raw/theora/set_parameters] /webcam_source http://10.0.0.11:34279/
[rosmaster.master][INFO] 2016-01-25 13:18:40,267: +PUB [/camera/image_raw/theora/parameter_descriptions] /webcam_source http://10.0.0.11:34279/
[rosmaster.master][INFO] 2016-01-25 13:18:40,267: +PUB [/camera/image_raw/theora/parameter_updates] /webcam_source http://10.0.0.11:34279/
[rosmaster.master][INFO] 2016-01-25 13:18:40,270: +PARAM [/camera/image_raw/theora/optimize_for] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,270: +PARAM [/camera/image_raw/theora/target_bitrate] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,271: +PARAM [/camera/image_raw/theora/quality] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,271: +PARAM [/camera/image_raw/theora/keyframe_frequency] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,272: +PARAM [/camera/image_raw/theora/optimize_for] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,272: +PARAM [/camera/image_raw/theora/target_bitrate] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,273: +PARAM [/camera/image_raw/theora/quality] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,273: +PARAM [/camera/image_raw/theora/keyframe_frequency] by /webcam_source
[rosmaster.master][INFO] 2016-01-25 13:18:40,274: +PUB [/camera/camera_info] /webcam_source http://10.0.0.11:34279/
[rosmaster.master][INFO] 2016-01-25 13:18:40,675: +SUB [/camera/image_raw] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:40,677: +SUB [/camera/camera_info] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:40,678: +PUB [/nb_detected_faces] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:40,738: +PUB [/attention_tracker/faces/image/compressedDepth] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:40,739: +SERVICE [/attention_tracker/faces/image/compressedDepth/set_parameters] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:40,740: +PUB [/attention_tracker/faces/image/compressedDepth/parameter_descriptions] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:40,741: +PUB [/attention_tracker/faces/image/compressedDepth/parameter_updates] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:40,743: +PARAM [/attention_tracker/faces/image/compressedDepth/depth_max] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:40,744: +PARAM [/attention_tracker/faces/image/compressedDepth/depth_quantization] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:40,744: +PARAM [/attention_tracker/faces/image/compressedDepth/png_level] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:40,745: +PARAM [/attention_tracker/faces/image/compressedDepth/depth_max] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:40,745: +PARAM [/attention_tracker/faces/image/compressedDepth/depth_quantization] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:40,746: +PARAM [/attention_tracker/faces/image/compressedDepth/png_level] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:40,806: +PUB [/attention_tracker/faces/image/compressed] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:40,808: +SERVICE [/attention_tracker/faces/image/compressed/set_parameters] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:40,808: +PUB [/attention_tracker/faces/image/compressed/parameter_descriptions] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:40,809: +PUB [/attention_tracker/faces/image/compressed/parameter_updates] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:40,811: +PARAM [/attention_tracker/faces/image/compressed/format] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:40,811: +PARAM [/attention_tracker/faces/image/compressed/jpeg_quality] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:40,812: +PARAM [/attention_tracker/faces/image/compressed/png_level] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:40,812: +PARAM [/attention_tracker/faces/image/compressed/format] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:40,813: +PARAM [/attention_tracker/faces/image/compressed/jpeg_quality] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:40,813: +PARAM [/attention_tracker/faces/image/compressed/png_level] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:40,875: +PUB [/attention_tracker/faces/image] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:40,938: +PUB [/attention_tracker/faces/image/theora] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:40,939: +SERVICE [/attention_tracker/faces/image/theora/set_parameters] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:40,940: +PUB [/attention_tracker/faces/image/theora/parameter_descriptions] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:40,941: +PUB [/attention_tracker/faces/image/theora/parameter_updates] /head_pose_estimation http://10.0.0.11:45171/
[rosmaster.master][INFO] 2016-01-25 13:18:40,943: +PARAM [/attention_tracker/faces/image/theora/optimize_for] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:40,943: +PARAM [/attention_tracker/faces/image/theora/target_bitrate] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:40,944: +PARAM [/attention_tracker/faces/image/theora/quality] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:40,944: +PARAM [/attention_tracker/faces/image/theora/keyframe_frequency] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:40,945: +PARAM [/attention_tracker/faces/image/theora/optimize_for] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:40,945: +PARAM [/attention_tracker/faces/image/theora/target_bitrate] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:40,946: +PARAM [/attention_tracker/faces/image/theora/quality] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:40,946: +PARAM [/attention_tracker/faces/image/theora/keyframe_frequency] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-25 13:18:58,478: +SUB [/face_0_field_of_view] /rviz_1453724212857439178 http://10.0.0.11:53911/
[rosmaster.master][INFO] 2016-01-25 13:18:58,553: -PUB [/clicked_point] /rviz_1453724212857439178 http://10.0.0.11:53911/
[rosmaster.master][INFO] 2016-01-25 13:18:58,554: -PUB [/move_base_simple/goal] /rviz_1453724212857439178 http://10.0.0.11:53911/
[rosmaster.master][INFO] 2016-01-25 13:18:58,555: -PUB [/initialpose] /rviz_1453724212857439178 http://10.0.0.11:53911/
[rosmaster.master][INFO] 2016-01-25 13:18:58,853: +PUB [/initialpose] /rviz_1453724212857439178 http://10.0.0.11:53911/
[rosmaster.master][INFO] 2016-01-25 13:18:58,902: +PUB [/goal] /rviz_1453724212857439178 http://10.0.0.11:53911/
[rosmaster.master][INFO] 2016-01-25 13:18:58,902: +PUB [/move_base_simple/goal] /rviz_1453724212857439178 http://10.0.0.11:53911/
[rosmaster.master][INFO] 2016-01-25 13:18:58,903: -PUB [/goal] /rviz_1453724212857439178 http://10.0.0.11:53911/
[rosmaster.master][INFO] 2016-01-25 13:18:58,904: +PUB [/clicked_point] /rviz_1453724212857439178 http://10.0.0.11:53911/
[rosmaster.master][INFO] 2016-01-25 13:20:31,946: -SUB [/face_0_field_of_view] /rviz_1453724212857439178 http://10.0.0.11:53911/
[rosmaster.master][INFO] 2016-01-25 13:20:31,952: -PUB [/clicked_point] /rviz_1453724212857439178 http://10.0.0.11:53911/
[rosmaster.master][INFO] 2016-01-25 13:20:31,953: -PUB [/move_base_simple/goal] /rviz_1453724212857439178 http://10.0.0.11:53911/
[rosmaster.master][INFO] 2016-01-25 13:20:31,954: -PUB [/initialpose] /rviz_1453724212857439178 http://10.0.0.11:53911/
[rosmaster.master][INFO] 2016-01-25 13:20:31,956: -SUB [/tf_static] /rviz_1453724212857439178 http://10.0.0.11:53911/
[rosmaster.master][INFO] 2016-01-25 13:20:31,959: -SUB [/tf] /rviz_1453724212857439178 http://10.0.0.11:53911/
[rosmaster.master][INFO] 2016-01-25 13:20:31,964: -SERVICE [/rviz_1453724212857439178/reload_shaders] /rviz_1453724212857439178 rosrpc://10.0.0.11:44197
[rosmaster.master][INFO] 2016-01-25 13:20:32,166: -PUB [/rosout] /rviz_1453724212857439178 http://10.0.0.11:53911/
[rosmaster.master][INFO] 2016-01-25 13:20:32,167: -SERVICE [/rviz_1453724212857439178/get_loggers] /rviz_1453724212857439178 rosrpc://10.0.0.11:44197
[rosmaster.master][INFO] 2016-01-25 13:20:32,167: -SERVICE [/rviz_1453724212857439178/set_logger_level] /rviz_1453724212857439178 rosrpc://10.0.0.11:44197
[rosmaster.master][INFO] 2016-01-25 13:20:32,264: publisherUpdate[/rosout] -> http://10.0.0.11:59821/
