[rosmaster.main][INFO] 2016-01-28 08:46:05,685: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2016-01-28 08:46:05,686: Starting ROS Master Node
[rosmaster.master][INFO] 2016-01-28 08:51:30,933: +SERVICE [/camera_transform/get_loggers] /camera_transform http://10.0.0.11:54975/
[rosmaster.master][INFO] 2016-01-28 08:51:30,937: +PUB [/rosout] /robot_transform http://10.0.0.11:58287/
[rosmaster.master][INFO] 2016-01-28 08:51:30,938: +SERVICE [/experimenter_transform/set_logger_level] /experimenter_transform http://10.0.0.11:44808/
[rosmaster.master][INFO] 2016-01-28 08:51:30,944: +SERVICE [/camera_transform/set_logger_level] /camera_transform http://10.0.0.11:54975/
[rosmaster.master][INFO] 2016-01-28 08:51:30,945: +SERVICE [/observers_transform/get_loggers] /observers_transform http://10.0.0.11:51330/
[rosmaster.master][INFO] 2016-01-28 08:51:30,946: +SERVICE [/robot_transform/get_loggers] /robot_transform http://10.0.0.11:58287/
[rosmaster.master][INFO] 2016-01-28 08:51:30,951: +PUB [/rosout] /base_footprint_transform http://10.0.0.11:37697/
[rosmaster.master][INFO] 2016-01-28 08:51:30,952: publisherUpdate[/rosout] -> http://10.0.0.11:56228/
[rosmaster.master][INFO] 2016-01-28 08:51:30,953: +PUB [/rosout] /estimate_focus http://10.0.0.11:40566/
[rosmaster.master][INFO] 2016-01-28 08:51:30,953: publisherUpdate[/rosout] -> http://10.0.0.11:56228/
[rosmaster.master][INFO] 2016-01-28 08:51:30,954: publisherUpdate[/rosout] -> http://10.0.0.11:56228/
[rosmaster.master][INFO] 2016-01-28 08:51:30,955: publisherUpdate[/rosout] -> http://10.0.0.11:56228/
[rosmaster.master][INFO] 2016-01-28 08:51:30,955: publisherUpdate[/rosout] -> http://10.0.0.11:56228/
[rosmaster.master][INFO] 2016-01-28 08:51:30,961: +SERVICE [/observers_transform/set_logger_level] /observers_transform http://10.0.0.11:51330/
[rosmaster.master][INFO] 2016-01-28 08:51:30,964: +SERVICE [/robot_transform/set_logger_level] /robot_transform http://10.0.0.11:58287/
[rosmaster.master][INFO] 2016-01-28 08:51:30,964: +SERVICE [/base_footprint_transform/get_loggers] /base_footprint_transform http://10.0.0.11:37697/
[rosmaster.master][INFO] 2016-01-28 08:51:30,965: +PUB [/tf] /selection_tablet_transform http://10.0.0.11:60287/
[rosmaster.master][INFO] 2016-01-28 08:51:30,967: +SERVICE [/estimate_focus/get_loggers] /estimate_focus http://10.0.0.11:40566/
[rosmaster.master][INFO] 2016-01-28 08:51:30,968: +PUB [/tf] /camera_transform http://10.0.0.11:54975/
[rosmaster.master][INFO] 2016-01-28 08:51:30,974: +PUB [/tf] /experimenter_transform http://10.0.0.11:44808/
[rosmaster.master][INFO] 2016-01-28 08:51:30,975: +SERVICE [/base_footprint_transform/set_logger_level] /base_footprint_transform http://10.0.0.11:37697/
[rosmaster.master][INFO] 2016-01-28 08:51:30,984: +PUB [/tf] /observers_transform http://10.0.0.11:51330/
[rosmaster.master][INFO] 2016-01-28 08:51:30,991: +SERVICE [/estimate_focus/set_logger_level] /estimate_focus http://10.0.0.11:40566/
[rosmaster.master][INFO] 2016-01-28 08:51:30,992: +PUB [/tf] /robot_transform http://10.0.0.11:58287/
[rosmaster.master][INFO] 2016-01-28 08:51:30,998: +SERVICE [/set_camera_info] /webcam_source http://10.0.0.11:40526/
[rosmaster.master][INFO] 2016-01-28 08:51:30,998: +PUB [/tf] /base_footprint_transform http://10.0.0.11:37697/
[rosmaster.master][INFO] 2016-01-28 08:51:30,999: +PUB [/estimate_focus] /estimate_focus http://10.0.0.11:40566/
[rosmaster.master][INFO] 2016-01-28 08:51:31,000: +PUB [/rosout] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:31,001: +PUB [/face_0_field_of_view] /estimate_focus http://10.0.0.11:40566/
[rosmaster.master][INFO] 2016-01-28 08:51:31,004: +PUB [/actual_focus_of_attention] /estimate_focus http://10.0.0.11:40566/
[rosmaster.master][INFO] 2016-01-28 08:51:31,006: +SERVICE [/head_pose_estimation/get_loggers] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:31,014: +SERVICE [/head_pose_estimation/set_logger_level] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:31,015: publisherUpdate[/rosout] -> http://10.0.0.11:56228/
[rosmaster.master][INFO] 2016-01-28 08:51:31,027: +SUB [/tf] /estimate_focus http://10.0.0.11:40566/
[rosmaster.master][INFO] 2016-01-28 08:51:31,094: +SUB [/tf_static] /estimate_focus http://10.0.0.11:40566/
[rosmaster.master][INFO] 2016-01-28 08:51:31,127: +PUB [/tf] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:31,156: publisherUpdate[/tf] -> http://10.0.0.11:40566/
[rosmaster.master][INFO] 2016-01-28 08:51:31,178: +PUB [/withmeness_topic] /withmeness http://10.0.0.11:49451/
[rosmaster.master][INFO] 2016-01-28 08:51:31,185: +SUB [/actual_focus_of_attention] /attention_log http://10.0.0.11:58003/
[rosmaster.master][INFO] 2016-01-28 08:51:31,186: +SUB [/new_child] /attention_log http://10.0.0.11:58003/
[rosmaster.master][INFO] 2016-01-28 08:51:31,187: +SUB [/withmeness_topic] /attention_log http://10.0.0.11:58003/
[rosmaster.master][INFO] 2016-01-28 08:51:31,277: +PUB [/rosout] /withmeness http://10.0.0.11:49451/
[rosmaster.master][INFO] 2016-01-28 08:51:31,279: +SERVICE [/withmeness/get_loggers] /withmeness http://10.0.0.11:49451/
[rosmaster.master][INFO] 2016-01-28 08:51:31,280: +SERVICE [/withmeness/set_logger_level] /withmeness http://10.0.0.11:49451/
[rosmaster.master][INFO] 2016-01-28 08:51:31,283: +SUB [/state_activity] /withmeness http://10.0.0.11:49451/
[rosmaster.master][INFO] 2016-01-28 08:51:31,286: +SUB [/actual_focus_of_attention] /withmeness http://10.0.0.11:49451/
[rosmaster.master][INFO] 2016-01-28 08:51:31,286: +PUB [/rosout] /attention_log http://10.0.0.11:58003/
[rosmaster.master][INFO] 2016-01-28 08:51:31,288: +SERVICE [/attention_log/get_loggers] /attention_log http://10.0.0.11:58003/
[rosmaster.master][INFO] 2016-01-28 08:51:31,290: +SERVICE [/attention_log/set_logger_level] /attention_log http://10.0.0.11:58003/
[rosmaster.master][INFO] 2016-01-28 08:51:31,317: publisherUpdate[/rosout] -> http://10.0.0.11:56228/
[rosmaster.master][INFO] 2016-01-28 08:51:31,318: publisherUpdate[/rosout] -> http://10.0.0.11:56228/
[rosmaster.master][INFO] 2016-01-28 08:51:31,666: +PUB [/camera/image_raw/compressedDepth] /webcam_source http://10.0.0.11:40526/
[rosmaster.master][INFO] 2016-01-28 08:51:31,666: +SERVICE [/camera/image_raw/compressedDepth/set_parameters] /webcam_source http://10.0.0.11:40526/
[rosmaster.master][INFO] 2016-01-28 08:51:31,667: +PUB [/camera/image_raw/compressedDepth/parameter_descriptions] /webcam_source http://10.0.0.11:40526/
[rosmaster.master][INFO] 2016-01-28 08:51:31,668: +PUB [/camera/image_raw/compressedDepth/parameter_updates] /webcam_source http://10.0.0.11:40526/
[rosmaster.master][INFO] 2016-01-28 08:51:31,671: +PARAM [/camera/image_raw/compressedDepth/depth_max] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,672: +PARAM [/camera/image_raw/compressedDepth/depth_quantization] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,673: +PARAM [/camera/image_raw/compressedDepth/png_level] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,674: +PARAM [/camera/image_raw/compressedDepth/depth_max] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,674: +PARAM [/camera/image_raw/compressedDepth/depth_quantization] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,675: +PARAM [/camera/image_raw/compressedDepth/png_level] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,745: +PUB [/camera/image_raw/compressed] /webcam_source http://10.0.0.11:40526/
[rosmaster.master][INFO] 2016-01-28 08:51:31,747: +SERVICE [/camera/image_raw/compressed/set_parameters] /webcam_source http://10.0.0.11:40526/
[rosmaster.master][INFO] 2016-01-28 08:51:31,747: +PUB [/camera/image_raw/compressed/parameter_descriptions] /webcam_source http://10.0.0.11:40526/
[rosmaster.master][INFO] 2016-01-28 08:51:31,748: +PUB [/camera/image_raw/compressed/parameter_updates] /webcam_source http://10.0.0.11:40526/
[rosmaster.master][INFO] 2016-01-28 08:51:31,750: +PARAM [/camera/image_raw/compressed/format] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,750: +PARAM [/camera/image_raw/compressed/jpeg_quality] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,751: +PARAM [/camera/image_raw/compressed/png_level] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,751: +PARAM [/camera/image_raw/compressed/format] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,752: +PARAM [/camera/image_raw/compressed/jpeg_quality] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,752: +PARAM [/camera/image_raw/compressed/png_level] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,822: +PUB [/camera/image_raw] /webcam_source http://10.0.0.11:40526/
[rosmaster.master][INFO] 2016-01-28 08:51:31,880: +PUB [/camera/image_raw/theora] /webcam_source http://10.0.0.11:40526/
[rosmaster.master][INFO] 2016-01-28 08:51:31,881: +SERVICE [/camera/image_raw/theora/set_parameters] /webcam_source http://10.0.0.11:40526/
[rosmaster.master][INFO] 2016-01-28 08:51:31,882: +PUB [/camera/image_raw/theora/parameter_descriptions] /webcam_source http://10.0.0.11:40526/
[rosmaster.master][INFO] 2016-01-28 08:51:31,883: +PUB [/camera/image_raw/theora/parameter_updates] /webcam_source http://10.0.0.11:40526/
[rosmaster.master][INFO] 2016-01-28 08:51:31,885: +PARAM [/camera/image_raw/theora/optimize_for] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,885: +PARAM [/camera/image_raw/theora/target_bitrate] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,886: +PARAM [/camera/image_raw/theora/quality] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,887: +PARAM [/camera/image_raw/theora/keyframe_frequency] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,887: +PARAM [/camera/image_raw/theora/optimize_for] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,888: +PARAM [/camera/image_raw/theora/target_bitrate] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,888: +PARAM [/camera/image_raw/theora/quality] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,889: +PARAM [/camera/image_raw/theora/keyframe_frequency] by /webcam_source
[rosmaster.master][INFO] 2016-01-28 08:51:31,889: +PUB [/camera/camera_info] /webcam_source http://10.0.0.11:40526/
[rosmaster.master][INFO] 2016-01-28 08:51:32,184: +SUB [/camera/image_raw] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:32,187: +SUB [/camera/camera_info] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:32,187: +PUB [/nb_detected_faces] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:32,247: +PUB [/attention_tracker/faces/image/compressedDepth] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:32,248: +SERVICE [/attention_tracker/faces/image/compressedDepth/set_parameters] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:32,248: +PUB [/attention_tracker/faces/image/compressedDepth/parameter_descriptions] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:32,249: +PUB [/attention_tracker/faces/image/compressedDepth/parameter_updates] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:32,251: +PARAM [/attention_tracker/faces/image/compressedDepth/depth_max] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:32,251: +PARAM [/attention_tracker/faces/image/compressedDepth/depth_quantization] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:32,252: +PARAM [/attention_tracker/faces/image/compressedDepth/png_level] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:32,253: +PARAM [/attention_tracker/faces/image/compressedDepth/depth_max] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:32,253: +PARAM [/attention_tracker/faces/image/compressedDepth/depth_quantization] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:32,254: +PARAM [/attention_tracker/faces/image/compressedDepth/png_level] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:32,313: +PUB [/attention_tracker/faces/image/compressed] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:32,314: +SERVICE [/attention_tracker/faces/image/compressed/set_parameters] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:32,314: +PUB [/attention_tracker/faces/image/compressed/parameter_descriptions] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:32,315: +PUB [/attention_tracker/faces/image/compressed/parameter_updates] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:32,316: +PARAM [/attention_tracker/faces/image/compressed/format] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:32,317: +PARAM [/attention_tracker/faces/image/compressed/jpeg_quality] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:32,318: +PARAM [/attention_tracker/faces/image/compressed/png_level] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:32,318: +PARAM [/attention_tracker/faces/image/compressed/format] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:32,319: +PARAM [/attention_tracker/faces/image/compressed/jpeg_quality] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:32,319: +PARAM [/attention_tracker/faces/image/compressed/png_level] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:32,380: +PUB [/attention_tracker/faces/image] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:32,443: +PUB [/attention_tracker/faces/image/theora] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:32,444: +SERVICE [/attention_tracker/faces/image/theora/set_parameters] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:32,444: +PUB [/attention_tracker/faces/image/theora/parameter_descriptions] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:32,445: +PUB [/attention_tracker/faces/image/theora/parameter_updates] /head_pose_estimation http://10.0.0.11:56199/
[rosmaster.master][INFO] 2016-01-28 08:51:32,447: +PARAM [/attention_tracker/faces/image/theora/optimize_for] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:32,448: +PARAM [/attention_tracker/faces/image/theora/target_bitrate] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:32,448: +PARAM [/attention_tracker/faces/image/theora/quality] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:32,449: +PARAM [/attention_tracker/faces/image/theora/keyframe_frequency] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:32,449: +PARAM [/attention_tracker/faces/image/theora/optimize_for] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:32,450: +PARAM [/attention_tracker/faces/image/theora/target_bitrate] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:32,450: +PARAM [/attention_tracker/faces/image/theora/quality] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:32,451: +PARAM [/attention_tracker/faces/image/theora/keyframe_frequency] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-28 08:51:40,019: +PARAM [/roslaunch/uris/host_10_0_0_11__54178] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,029: +PARAM [/activityManager/current_activity_topic] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,029: +PARAM [/drawing_nao/shape_log] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,029: +PARAM [/learning_words_nao/shape_writing_finished_topic] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,029: +PARAM [/activityManager/clear_writing_surface_topic] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,029: +PARAM [/nao_writer/nao_handedness] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,029: +PARAM [/drawing_nao/stop_request_topic] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,029: +PARAM [/trajectory_visualizer/clear_surface_topic] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,029: +PARAM [/writing_surface_positioner/tag_frame_id] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,030: +PARAM [/learning_words_nao/grade_topic] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,030: +PARAM [/activity_manager/stop_request_topic] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,030: +PARAM [/nao_writer/nao_ip] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,030: +PARAM [/activityManager/nao_handedness] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,030: +PARAM [/learning_words_nao/trajectory_output_nao_topic] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,030: +PARAM [/trajectory_visualizer/trajectory_input_topic] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,030: +PARAM [/trajectory_visualizer/writing_surface_frame_id] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,030: +PARAM [/activityManager/language] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,030: +PARAM [/writing_surface_positioner/surface_width] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,030: +PARAM [/learning_words_nao/nb_repetitions_topic] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,031: +PARAM [/v4l/gscam_driver_v4l/gscam_config] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,031: +PARAM [/joke_nao/dataset_directory] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,031: +PARAM [/activityManager/nao_standing] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,031: +PARAM [/tablet_input_interpreter/shape_feedback_topic] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,031: +PARAM [/tablet_input_interpreter/touch_info_topic] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,031: +PARAM [/activityManager/new_teacher_topic] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,031: +PARAM [/learning_words_nao/test_request_topic] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,031: +PARAM [/activityManager/time_activity_topic] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,031: +PARAM [/v4l/gscam_driver_v4l/camera_info_url] by /roslaunch
[rosmaster.master][INFO] 2016-01-28 08:51:40,031: +PARAM [/trajectory_visualizer/visualization_output_topic] by /roslaunch
