[rosmaster.main][INFO] 2016-01-26 13:12:50,884: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2016-01-26 13:12:50,884: Starting ROS Master Node
[rosmaster.master][INFO] 2016-01-26 13:37:04,828: +SERVICE [/experimenter_transform/set_logger_level] /experimenter_transform http://10.0.0.11:39625/
[rosmaster.master][INFO] 2016-01-26 13:37:04,829: +PUB [/tf] /selection_tablet_transform http://10.0.0.11:39249/
[rosmaster.master][INFO] 2016-01-26 13:37:04,837: +PUB [/rosout] /camera_transform http://10.0.0.11:37424/
[rosmaster.master][INFO] 2016-01-26 13:37:04,838: +SERVICE [/observers_transform/set_logger_level] /observers_transform http://10.0.0.11:39364/
[rosmaster.master][INFO] 2016-01-26 13:37:04,840: +PUB [/rosout] /base_footprint_transform http://10.0.0.11:57326/
[rosmaster.master][INFO] 2016-01-26 13:37:04,850: +SERVICE [/camera_transform/get_loggers] /camera_transform http://10.0.0.11:37424/
[rosmaster.master][INFO] 2016-01-26 13:37:04,851: +PUB [/tf] /experimenter_transform http://10.0.0.11:39625/
[rosmaster.master][INFO] 2016-01-26 13:37:04,860: publisherUpdate[/rosout] -> http://10.0.0.11:40936/
[rosmaster.master][INFO] 2016-01-26 13:37:04,863: publisherUpdate[/rosout] -> http://10.0.0.11:40936/
[rosmaster.master][INFO] 2016-01-26 13:37:04,864: publisherUpdate[/rosout] -> http://10.0.0.11:40936/
[rosmaster.master][INFO] 2016-01-26 13:37:04,864: publisherUpdate[/rosout] -> http://10.0.0.11:40936/
[rosmaster.master][INFO] 2016-01-26 13:37:04,865: publisherUpdate[/rosout] -> http://10.0.0.11:40936/
[rosmaster.master][INFO] 2016-01-26 13:37:04,866: publisherUpdate[/rosout] -> http://10.0.0.11:40936/
[rosmaster.master][INFO] 2016-01-26 13:37:04,866: publisherUpdate[/rosout] -> http://10.0.0.11:40936/
[rosmaster.master][INFO] 2016-01-26 13:37:04,871: +SERVICE [/base_footprint_transform/get_loggers] /base_footprint_transform http://10.0.0.11:57326/
[rosmaster.master][INFO] 2016-01-26 13:37:04,872: +SERVICE [/camera_transform/set_logger_level] /camera_transform http://10.0.0.11:37424/
[rosmaster.master][INFO] 2016-01-26 13:37:04,873: +PUB [/rosout] /robot_transform http://10.0.0.11:57530/
[rosmaster.master][INFO] 2016-01-26 13:37:04,874: +PUB [/tf] /observers_transform http://10.0.0.11:39364/
[rosmaster.master][INFO] 2016-01-26 13:37:04,875: +PUB [/rosout] /estimate_focus http://10.0.0.11:38971/
[rosmaster.master][INFO] 2016-01-26 13:37:04,877: +SERVICE [/base_footprint_transform/set_logger_level] /base_footprint_transform http://10.0.0.11:57326/
[rosmaster.master][INFO] 2016-01-26 13:37:04,878: +SERVICE [/robot_transform/get_loggers] /robot_transform http://10.0.0.11:57530/
[rosmaster.master][INFO] 2016-01-26 13:37:04,879: +SERVICE [/estimate_focus/get_loggers] /estimate_focus http://10.0.0.11:38971/
[rosmaster.master][INFO] 2016-01-26 13:37:04,880: +PUB [/tf] /camera_transform http://10.0.0.11:37424/
[rosmaster.master][INFO] 2016-01-26 13:37:04,898: +SERVICE [/robot_transform/set_logger_level] /robot_transform http://10.0.0.11:57530/
[rosmaster.master][INFO] 2016-01-26 13:37:04,899: +SERVICE [/estimate_focus/set_logger_level] /estimate_focus http://10.0.0.11:38971/
[rosmaster.master][INFO] 2016-01-26 13:37:04,900: +PUB [/tf] /base_footprint_transform http://10.0.0.11:57326/
[rosmaster.master][INFO] 2016-01-26 13:37:04,902: +SERVICE [/set_camera_info] /webcam_source http://10.0.0.11:59995/
[rosmaster.master][INFO] 2016-01-26 13:37:04,905: +PUB [/estimate_focus] /estimate_focus http://10.0.0.11:38971/
[rosmaster.master][INFO] 2016-01-26 13:37:04,909: +PUB [/face_0_field_of_view] /estimate_focus http://10.0.0.11:38971/
[rosmaster.master][INFO] 2016-01-26 13:37:04,911: +PUB [/tf] /robot_transform http://10.0.0.11:57530/
[rosmaster.master][INFO] 2016-01-26 13:37:04,912: +PUB [/rosout] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:04,915: +PUB [/actual_focus_of_attention] /estimate_focus http://10.0.0.11:38971/
[rosmaster.master][INFO] 2016-01-26 13:37:04,916: +SERVICE [/head_pose_estimation/get_loggers] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:04,919: +SERVICE [/head_pose_estimation/set_logger_level] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:04,957: +SUB [/tf] /estimate_focus http://10.0.0.11:38971/
[rosmaster.master][INFO] 2016-01-26 13:37:04,960: publisherUpdate[/rosout] -> http://10.0.0.11:40936/
[rosmaster.master][INFO] 2016-01-26 13:37:04,961: publisherUpdate[/rosout] -> http://10.0.0.11:40936/
[rosmaster.master][INFO] 2016-01-26 13:37:04,962: publisherUpdate[/rosout] -> http://10.0.0.11:40936/
[rosmaster.master][INFO] 2016-01-26 13:37:04,993: +SUB [/tf_static] /estimate_focus http://10.0.0.11:38971/
[rosmaster.master][INFO] 2016-01-26 13:37:05,031: +PUB [/tf] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:05,061: publisherUpdate[/tf] -> http://10.0.0.11:38971/
[rosmaster.master][INFO] 2016-01-26 13:37:05,096: +SUB [/actual_focus_of_attention] /attention_log http://10.0.0.11:47480/
[rosmaster.master][INFO] 2016-01-26 13:37:05,097: +SUB [/new_child] /attention_log http://10.0.0.11:47480/
[rosmaster.master][INFO] 2016-01-26 13:37:05,099: +SUB [/withmeness_topic] /attention_log http://10.0.0.11:47480/
[rosmaster.master][INFO] 2016-01-26 13:37:05,105: +PUB [/withmeness_topic] /withmeness http://10.0.0.11:34492/
[rosmaster.master][INFO] 2016-01-26 13:37:05,166: publisherUpdate[/withmeness_topic] -> http://10.0.0.11:47480/
[rosmaster.master][INFO] 2016-01-26 13:37:05,197: +PUB [/rosout] /attention_log http://10.0.0.11:47480/
[rosmaster.master][INFO] 2016-01-26 13:37:05,201: +SERVICE [/attention_log/get_loggers] /attention_log http://10.0.0.11:47480/
[rosmaster.master][INFO] 2016-01-26 13:37:05,203: +SERVICE [/attention_log/set_logger_level] /attention_log http://10.0.0.11:47480/
[rosmaster.master][INFO] 2016-01-26 13:37:05,204: +PUB [/rosout] /withmeness http://10.0.0.11:34492/
[rosmaster.master][INFO] 2016-01-26 13:37:05,206: +SERVICE [/withmeness/get_loggers] /withmeness http://10.0.0.11:34492/
[rosmaster.master][INFO] 2016-01-26 13:37:05,207: +SERVICE [/withmeness/set_logger_level] /withmeness http://10.0.0.11:34492/
[rosmaster.master][INFO] 2016-01-26 13:37:05,211: +SUB [/state_activity] /withmeness http://10.0.0.11:34492/
[rosmaster.master][INFO] 2016-01-26 13:37:05,213: +SUB [/actual_focus_of_attention] /withmeness http://10.0.0.11:34492/
[rosmaster.master][INFO] 2016-01-26 13:37:05,266: publisherUpdate[/rosout] -> http://10.0.0.11:40936/
[rosmaster.master][INFO] 2016-01-26 13:37:05,268: publisherUpdate[/rosout] -> http://10.0.0.11:40936/
[rosmaster.master][INFO] 2016-01-26 13:37:05,344: -SERVICE [/set_camera_info] /webcam_source rosrpc://10.0.0.11:32898
[rosmaster.master][INFO] 2016-01-26 13:37:05,468: -PUB [/rosout] /webcam_source http://10.0.0.11:59995/
[rosmaster.master][INFO] 2016-01-26 13:37:05,468: publisherUpdate[/rosout] -> http://10.0.0.11:40936/
[rosmaster.master][INFO] 2016-01-26 13:37:05,469: -SERVICE [/webcam_source/get_loggers] /webcam_source rosrpc://10.0.0.11:32898
[rosmaster.master][INFO] 2016-01-26 13:37:05,470: -SERVICE [/webcam_source/set_logger_level] /webcam_source rosrpc://10.0.0.11:32898
[rosmaster.master][INFO] 2016-01-26 13:37:06,055: +SUB [/camera/image_raw] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:06,058: +SUB [/camera/camera_info] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:06,059: +PUB [/nb_detected_faces] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:06,118: +PUB [/attention_tracker/faces/image/compressedDepth] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:06,119: +SERVICE [/attention_tracker/faces/image/compressedDepth/set_parameters] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:06,120: +PUB [/attention_tracker/faces/image/compressedDepth/parameter_descriptions] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:06,120: +PUB [/attention_tracker/faces/image/compressedDepth/parameter_updates] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:06,122: +PARAM [/attention_tracker/faces/image/compressedDepth/depth_max] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:06,123: +PARAM [/attention_tracker/faces/image/compressedDepth/depth_quantization] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:06,124: +PARAM [/attention_tracker/faces/image/compressedDepth/png_level] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:06,124: +PARAM [/attention_tracker/faces/image/compressedDepth/depth_max] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:06,125: +PARAM [/attention_tracker/faces/image/compressedDepth/depth_quantization] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:06,126: +PARAM [/attention_tracker/faces/image/compressedDepth/png_level] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:06,184: +PUB [/attention_tracker/faces/image/compressed] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:06,185: +SERVICE [/attention_tracker/faces/image/compressed/set_parameters] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:06,186: +PUB [/attention_tracker/faces/image/compressed/parameter_descriptions] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:06,187: +PUB [/attention_tracker/faces/image/compressed/parameter_updates] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:06,188: +PARAM [/attention_tracker/faces/image/compressed/format] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:06,189: +PARAM [/attention_tracker/faces/image/compressed/jpeg_quality] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:06,189: +PARAM [/attention_tracker/faces/image/compressed/png_level] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:06,190: +PARAM [/attention_tracker/faces/image/compressed/format] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:06,191: +PARAM [/attention_tracker/faces/image/compressed/jpeg_quality] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:06,191: +PARAM [/attention_tracker/faces/image/compressed/png_level] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:06,250: +PUB [/attention_tracker/faces/image] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:06,309: +PUB [/attention_tracker/faces/image/theora] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:06,309: +SERVICE [/attention_tracker/faces/image/theora/set_parameters] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:06,310: +PUB [/attention_tracker/faces/image/theora/parameter_descriptions] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:06,311: +PUB [/attention_tracker/faces/image/theora/parameter_updates] /head_pose_estimation http://10.0.0.11:36909/
[rosmaster.master][INFO] 2016-01-26 13:37:06,313: +PARAM [/attention_tracker/faces/image/theora/optimize_for] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:06,313: +PARAM [/attention_tracker/faces/image/theora/target_bitrate] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:06,314: +PARAM [/attention_tracker/faces/image/theora/quality] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:06,314: +PARAM [/attention_tracker/faces/image/theora/keyframe_frequency] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:06,315: +PARAM [/attention_tracker/faces/image/theora/optimize_for] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:06,315: +PARAM [/attention_tracker/faces/image/theora/target_bitrate] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:06,316: +PARAM [/attention_tracker/faces/image/theora/quality] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:06,316: +PARAM [/attention_tracker/faces/image/theora/keyframe_frequency] by /head_pose_estimation
[rosmaster.master][INFO] 2016-01-26 13:37:38,543: +PUB [/rosout] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:38,543: +SERVICE [/rviz_1453811858540995086/get_loggers] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:38,544: +SERVICE [/rviz_1453811858540995086/set_logger_level] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:38,614: publisherUpdate[/rosout] -> http://10.0.0.11:40936/
[rosmaster.master][INFO] 2016-01-26 13:37:38,851: +SUB [/tf] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:38,855: +SUB [/tf_static] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:39,524: +PUB [/initialpose] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:39,571: +PUB [/goal] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:39,680: -PUB [/goal] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:39,680: -PUB [/initialpose] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:39,730: +PUB [/initialpose] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:39,732: +PUB [/goal] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:39,733: +PUB [/move_base_simple/goal] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:39,733: -PUB [/goal] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:39,734: +PUB [/clicked_point] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:39,952: +SERVICE [/rviz_1453811858540995086/reload_shaders] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:46,715: +SUB [/face_0_field_of_view] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:46,726: -PUB [/clicked_point] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:46,727: -PUB [/move_base_simple/goal] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:46,728: -PUB [/initialpose] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:46,730: +PUB [/initialpose] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:46,731: +PUB [/goal] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:46,731: +PUB [/move_base_simple/goal] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:46,732: -PUB [/goal] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:37:46,733: +PUB [/clicked_point] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:40:03,498: -SUB [/face_0_field_of_view] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:40:03,499: -PUB [/clicked_point] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:40:03,500: -PUB [/move_base_simple/goal] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:40:03,501: -PUB [/initialpose] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:40:03,503: -SUB [/tf_static] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:40:03,504: -SUB [/tf] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:40:03,508: -SERVICE [/rviz_1453811858540995086/reload_shaders] /rviz_1453811858540995086 rosrpc://10.0.0.11:57518
[rosmaster.master][INFO] 2016-01-26 13:40:03,585: -PUB [/rosout] /rviz_1453811858540995086 http://10.0.0.11:33265/
[rosmaster.master][INFO] 2016-01-26 13:40:03,586: -SERVICE [/rviz_1453811858540995086/get_loggers] /rviz_1453811858540995086 rosrpc://10.0.0.11:57518
