[rosmaster.main][INFO] 2015-05-29 08:53:35,073: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2015-05-29 08:53:35,073: Starting ROS Master Node
[rosmaster.master][INFO] 2015-05-29 08:55:23,177: +PARAM [/learning_words_nao/trajectory_output_topic] by /roslaunch
[rosmaster.master][INFO] 2015-05-29 08:55:23,177: +PARAM [/drawing_nao/dataset_directory] by /roslaunch
[rosmaster.master][INFO] 2015-05-29 08:55:23,238: +PUB [/rosout] /map_footprint_broadcaster http://192.168.1.13:46282/
[rosmaster.master][INFO] 2015-05-29 08:55:23,239: +SERVICE [/map_footprint_broadcaster/get_loggers] /map_footprint_broadcaster http://192.168.1.13:46282/
[rosmaster.master][INFO] 2015-05-29 08:55:23,240: +SERVICE [/map_footprint_broadcaster/set_logger_level] /map_footprint_broadcaster http://192.168.1.13:46282/
[rosmaster.master][INFO] 2015-05-29 08:55:23,242: +PUB [/tf] /map_footprint_broadcaster http://192.168.1.13:46282/
[rosmaster.master][INFO] 2015-05-29 08:55:23,276: publisherUpdate[/rosout] -> http://192.168.1.13:54609/
[rosmaster.master][INFO] 2015-05-29 08:55:23,780: +PUB [/rosout] /trajectory_visualizer http://192.168.1.13:41724/
[rosmaster.master][INFO] 2015-05-29 08:55:23,784: +SERVICE [/trajectory_visualizer/get_loggers] /trajectory_visualizer http://192.168.1.13:41724/
[rosmaster.master][INFO] 2015-05-29 08:55:23,785: +SERVICE [/trajectory_visualizer/set_logger_level] /trajectory_visualizer http://192.168.1.13:41724/
[rosmaster.master][INFO] 2015-05-29 08:55:23,796: +PUB [/visualization_markers] /trajectory_visualizer http://192.168.1.13:41724/
[rosmaster.master][INFO] 2015-05-29 08:55:23,799: +SUB [/write_traj] /trajectory_visualizer http://192.168.1.13:41724/
[rosmaster.master][INFO] 2015-05-29 08:55:23,802: +SUB [/clear_screen] /trajectory_visualizer http://192.168.1.13:41724/
[rosmaster.master][INFO] 2015-05-29 08:55:23,877: publisherUpdate[/rosout] -> http://192.168.1.13:54609/
[rosmaster.master][INFO] 2015-05-29 08:55:24,231: +PUB [/tf] /writing_surface_positioner http://192.168.1.13:39742/
[rosmaster.master][INFO] 2015-05-29 08:55:24,328: +PUB [/rosout] /writing_surface_positioner http://192.168.1.13:39742/
[rosmaster.master][INFO] 2015-05-29 08:55:24,332: +SERVICE [/writing_surface_positioner/get_loggers] /writing_surface_positioner http://192.168.1.13:39742/
[rosmaster.master][INFO] 2015-05-29 08:55:24,334: +SERVICE [/writing_surface_positioner/set_logger_level] /writing_surface_positioner http://192.168.1.13:39742/
[rosmaster.master][INFO] 2015-05-29 08:55:24,339: +PUB [/rosout] /nao_writer http://192.168.1.13:57828/
[rosmaster.master][INFO] 2015-05-29 08:55:24,344: +SERVICE [/nao_writer/get_loggers] /nao_writer http://192.168.1.13:57828/
[rosmaster.master][INFO] 2015-05-29 08:55:24,358: +SERVICE [/nao_writer/set_logger_level] /nao_writer http://192.168.1.13:57828/
[rosmaster.master][INFO] 2015-05-29 08:55:24,360: +PUB [/writing_surface_placer/update_full] /writing_surface_positioner http://192.168.1.13:39742/
[rosmaster.master][INFO] 2015-05-29 08:55:24,363: +PUB [/writing_surface_placer/update] /writing_surface_positioner http://192.168.1.13:39742/
[rosmaster.master][INFO] 2015-05-29 08:55:24,368: +SUB [/writing_surface_placer/feedback] /writing_surface_positioner http://192.168.1.13:39742/
[rosmaster.master][INFO] 2015-05-29 08:55:24,378: publisherUpdate[/rosout] -> http://192.168.1.13:54609/
[rosmaster.master][INFO] 2015-05-29 08:55:24,379: publisherUpdate[/rosout] -> http://192.168.1.13:54609/
[rosmaster.master][INFO] 2015-05-29 08:55:24,792: +PUB [/rosout] /display_manager_server http://192.168.1.13:38029/
[rosmaster.master][INFO] 2015-05-29 08:55:24,796: +SERVICE [/display_manager_server/get_loggers] /display_manager_server http://192.168.1.13:38029/
[rosmaster.master][INFO] 2015-05-29 08:55:24,797: +SERVICE [/display_manager_server/set_logger_level] /display_manager_server http://192.168.1.13:38029/
[rosmaster.master][INFO] 2015-05-29 08:55:24,799: +SERVICE [/clear_all_shapes] /display_manager_server http://192.168.1.13:38029/
[rosmaster.master][INFO] 2015-05-29 08:55:24,801: +SERVICE [/display_new_shape] /display_manager_server http://192.168.1.13:38029/
[rosmaster.master][INFO] 2015-05-29 08:55:24,803: +SERVICE [/index_of_location] /display_manager_server http://192.168.1.13:38029/
[rosmaster.master][INFO] 2015-05-29 08:55:24,805: +SERVICE [/shape_at_location] /display_manager_server http://192.168.1.13:38029/
[rosmaster.master][INFO] 2015-05-29 08:55:24,809: +SERVICE [/closest_shapes_to_location] /display_manager_server http://192.168.1.13:38029/
[rosmaster.master][INFO] 2015-05-29 08:55:24,810: +SERVICE [/display_shape_at_location] /display_manager_server http://192.168.1.13:38029/
[rosmaster.master][INFO] 2015-05-29 08:55:24,812: +SERVICE [/possible_to_display_shape] /display_manager_server http://192.168.1.13:38029/
[rosmaster.master][INFO] 2015-05-29 08:55:24,825: +SUB [/words_to_write] /log http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:24,828: +SUB [/novelty] /log http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:24,831: +SUB [/activity] /log http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:24,837: +SUB [/current_learn] /log http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:24,840: +SUB [/sizeHead] /log http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:24,844: +SUB [/nb_repetitions] /log http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:24,854: +SUB [/lookAt] /log http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:24,858: +SUB [/time_writing] /log http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:24,860: +SUB [/current_demo] /log http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:24,863: +SUB [/time_response] /log http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:24,865: +SUB [/movement] /log http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:24,868: +SUB [/smile] /log http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:24,871: +SUB [/new_child] /log http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:24,880: publisherUpdate[/rosout] -> http://192.168.1.13:54609/
[rosmaster.master][INFO] 2015-05-29 08:55:24,934: +PUB [/rosout] /log http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:24,961: +SERVICE [/log/get_loggers] /log http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:24,966: +SERVICE [/log/set_logger_level] /log http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:24,980: publisherUpdate[/rosout] -> http://192.168.1.13:54609/
[rosmaster.master][INFO] 2015-05-29 08:55:25,134: +PUB [/rosout] /activity_manager http://192.168.1.13:39775/
[rosmaster.master][INFO] 2015-05-29 08:55:25,138: +SERVICE [/activity_manager/get_loggers] /activity_manager http://192.168.1.13:39775/
[rosmaster.master][INFO] 2015-05-29 08:55:25,140: +SERVICE [/activity_manager/set_logger_level] /activity_manager http://192.168.1.13:39775/
[rosmaster.master][INFO] 2015-05-29 08:55:25,183: -PUB [/rosout] /activity_manager http://192.168.1.13:39775/
[rosmaster.master][INFO] 2015-05-29 08:55:25,183: -SERVICE [/activity_manager/get_loggers] /activity_manager rosrpc://192.168.1.13:53496
[rosmaster.master][INFO] 2015-05-29 08:55:25,184: -SERVICE [/activity_manager/set_logger_level] /activity_manager rosrpc://192.168.1.13:53496
[rosmaster.master][INFO] 2015-05-29 08:55:25,184: publisherUpdate[/rosout] -> http://192.168.1.13:54609/
[rosmaster.master][INFO] 2015-05-29 08:55:25,185: publisherUpdate[/rosout] -> http://192.168.1.13:54609/
[rosmaster.master][INFO] 2015-05-29 08:55:25,260: +PUB [/rosout] /joke_nao http://192.168.1.13:53119/
[rosmaster.master][INFO] 2015-05-29 08:55:25,266: +SERVICE [/joke_nao/get_loggers] /joke_nao http://192.168.1.13:53119/
[rosmaster.master][INFO] 2015-05-29 08:55:25,268: +SERVICE [/joke_nao/set_logger_level] /joke_nao http://192.168.1.13:53119/
[rosmaster.master][INFO] 2015-05-29 08:55:25,285: publisherUpdate[/rosout] -> http://192.168.1.13:54609/
[rosmaster.master][INFO] 2015-05-29 08:55:25,344: +PUB [/rosout] /tablet_input_interpreter http://192.168.1.13:56843/
[rosmaster.master][INFO] 2015-05-29 08:55:25,351: +SERVICE [/tablet_input_interpreter/get_loggers] /tablet_input_interpreter http://192.168.1.13:56843/
[rosmaster.master][INFO] 2015-05-29 08:55:25,354: +SERVICE [/tablet_input_interpreter/set_logger_level] /tablet_input_interpreter http://192.168.1.13:56843/
[rosmaster.master][INFO] 2015-05-29 08:55:25,363: +SUB [/gesture_info] /tablet_input_interpreter http://192.168.1.13:56843/
[rosmaster.master][INFO] 2015-05-29 08:55:25,366: +SUB [/user_drawn_shapes] /tablet_input_interpreter http://192.168.1.13:56843/
[rosmaster.master][INFO] 2015-05-29 08:55:25,369: +PUB [/user_shapes_processed] /tablet_input_interpreter http://192.168.1.13:56843/
[rosmaster.master][INFO] 2015-05-29 08:55:25,371: +SUB [/write_traj_downsampled] /nao_writer http://192.168.1.13:57828/
[rosmaster.master][INFO] 2015-05-29 08:55:25,385: publisherUpdate[/rosout] -> http://192.168.1.13:54609/
[rosmaster.master][INFO] 2015-05-29 08:55:26,279: -PUB [/rosout] /joke_nao http://192.168.1.13:53119/
[rosmaster.master][INFO] 2015-05-29 08:55:26,279: -SERVICE [/joke_nao/set_logger_level] /joke_nao rosrpc://192.168.1.13:42936
[rosmaster.master][INFO] 2015-05-29 08:55:26,279: -SERVICE [/joke_nao/get_loggers] /joke_nao rosrpc://192.168.1.13:42936
[rosmaster.master][INFO] 2015-05-29 08:55:26,287: +PUB [/rosout] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,287: publisherUpdate[/rosout] -> http://192.168.1.13:54609/
[rosmaster.master][INFO] 2015-05-29 08:55:26,289: publisherUpdate[/rosout] -> http://192.168.1.13:54609/
[rosmaster.master][INFO] 2015-05-29 08:55:26,293: +SERVICE [/learning_words_nao/get_loggers] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,296: +SERVICE [/learning_words_nao/set_logger_level] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,302: +PUB [/rosout] /drawing_nao http://192.168.1.13:35147/
[rosmaster.master][INFO] 2015-05-29 08:55:26,310: +SERVICE [/drawing_nao/get_loggers] /drawing_nao http://192.168.1.13:35147/
[rosmaster.master][INFO] 2015-05-29 08:55:26,313: +SERVICE [/drawing_nao/set_logger_level] /drawing_nao http://192.168.1.13:35147/
[rosmaster.master][INFO] 2015-05-29 08:55:26,327: +PUB [/camera_publishing_status] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,330: +PUB [/write_traj] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,331: +PUB [/boxes_to_draw] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,332: +PUB [/write_traj_downsampled] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,334: +PUB [/clear_screen] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,335: +PUB [/nb_repetitions] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,336: +PUB [/current_demo] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,337: +PUB [/current_learn] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,338: +PUB [/state_activity] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,340: +SUB [/shape_finished] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,343: +SUB [/new_child] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,345: +SUB [/words_to_write] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,347: +SUB [/clear_screen] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,350: +SUB [/test_learning] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,351: -PUB [/rosout] /drawing_nao http://192.168.1.13:35147/
[rosmaster.master][INFO] 2015-05-29 08:55:26,352: -SERVICE [/drawing_nao/get_loggers] /drawing_nao rosrpc://192.168.1.13:34360
[rosmaster.master][INFO] 2015-05-29 08:55:26,352: -SERVICE [/drawing_nao/set_logger_level] /drawing_nao rosrpc://192.168.1.13:34360
[rosmaster.master][INFO] 2015-05-29 08:55:26,355: +SUB [/stop_learning] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,358: +SUB [/user_shapes_processed] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,361: +SUB [/gesture_info] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,365: +SUB [/activity] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:26,388: publisherUpdate[/rosout] -> http://192.168.1.13:54609/
[rosmaster.master][INFO] 2015-05-29 08:55:26,390: publisherUpdate[/write_traj] -> http://192.168.1.13:41724/
[rosmaster.master][INFO] 2015-05-29 08:55:26,391: publisherUpdate[/write_traj_downsampled] -> http://192.168.1.13:57828/
[rosmaster.master][INFO] 2015-05-29 08:55:26,392: publisherUpdate[/nb_repetitions] -> http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:26,396: publisherUpdate[/clear_screen] -> http://192.168.1.13:41724/
[rosmaster.master][INFO] 2015-05-29 08:55:26,400: publisherUpdate[/rosout] -> http://192.168.1.13:54609/
[rosmaster.master][INFO] 2015-05-29 08:55:26,403: publisherUpdate[/current_demo] -> http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:26,405: publisherUpdate[/current_learn] -> http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:28,379: +SUB [/watchdog_clear/tablet] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:31,783: +SUB [/tf] /nao_writer http://192.168.1.13:57828/
[rosmaster.master][INFO] 2015-05-29 08:55:31,790: +SERVICE [/nao_writer/tf_frames] /nao_writer http://192.168.1.13:57828/
[rosmaster.master][INFO] 2015-05-29 08:55:46,309: +SERVICE [/rostopic_9405_1432882546180/get_loggers] /rostopic_9405_1432882546180 http://192.168.1.13:51740/
[rosmaster.master][INFO] 2015-05-29 08:55:46,311: +SERVICE [/rostopic_9405_1432882546180/set_logger_level] /rostopic_9405_1432882546180 http://192.168.1.13:51740/
[rosmaster.master][INFO] 2015-05-29 08:55:46,314: +PUB [/stop_learning] /rostopic_9405_1432882546180 http://192.168.1.13:51740/
[rosmaster.master][INFO] 2015-05-29 08:55:46,340: publisherUpdate[/stop_learning] -> http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:49,321: -PUB [/stop_learning] /rostopic_9405_1432882546180 http://192.168.1.13:51740/
[rosmaster.master][INFO] 2015-05-29 08:55:49,321: -SERVICE [/rostopic_9405_1432882546180/get_loggers] /rostopic_9405_1432882546180 rosrpc://192.168.1.13:45833
[rosmaster.master][INFO] 2015-05-29 08:55:49,322: -SERVICE [/rostopic_9405_1432882546180/set_logger_level] /rostopic_9405_1432882546180 rosrpc://192.168.1.13:45833
[rosmaster.master][INFO] 2015-05-29 08:55:49,347: publisherUpdate[/stop_learning] -> http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,278: -SUB [/shape_finished] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,278: -SUB [/words_to_write] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,278: -SUB [/new_child] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,278: -SUB [/activity] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,279: -SUB [/gesture_info] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,279: -SUB [/clear_screen] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,279: -SUB [/user_shapes_processed] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,279: -SUB [/test_learning] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,279: -SUB [/stop_learning] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,279: -SUB [/watchdog_clear/tablet] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,279: -PUB [/boxes_to_draw] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,279: -PUB [/write_traj] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,279: -PUB [/write_traj_downsampled] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,279: -PUB [/state_activity] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,279: -PUB [/rosout] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,279: -PUB [/clear_screen] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,280: -PUB [/nb_repetitions] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,280: -PUB [/camera_publishing_status] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,280: -PUB [/current_demo] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,280: -PUB [/current_learn] /learning_words_nao http://192.168.1.13:49586/
[rosmaster.master][INFO] 2015-05-29 08:55:51,280: -SERVICE [/learning_words_nao/get_loggers] /learning_words_nao rosrpc://192.168.1.13:52995
[rosmaster.master][INFO] 2015-05-29 08:55:51,280: -SERVICE [/learning_words_nao/set_logger_level] /learning_words_nao rosrpc://192.168.1.13:52995
[rosmaster.master][INFO] 2015-05-29 08:55:51,350: publisherUpdate[/write_traj] -> http://192.168.1.13:41724/
[rosmaster.master][INFO] 2015-05-29 08:55:51,353: publisherUpdate[/write_traj_downsampled] -> http://192.168.1.13:57828/
[rosmaster.master][INFO] 2015-05-29 08:55:51,354: publisherUpdate[/rosout] -> http://192.168.1.13:54609/
[rosmaster.master][INFO] 2015-05-29 08:55:51,355: publisherUpdate[/clear_screen] -> http://192.168.1.13:41724/
[rosmaster.master][INFO] 2015-05-29 08:55:51,356: publisherUpdate[/nb_repetitions] -> http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:51,361: publisherUpdate[/current_demo] -> http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 08:55:51,363: publisherUpdate[/current_learn] -> http://192.168.1.13:52462/
[rosmaster.master][INFO] 2015-05-29 09:16:48,633: -SUB [/user_drawn_shapes] /tablet_input_interpreter http://192.168.1.13:56843/
[rosmaster.master][INFO] 2015-05-29 09:16:48,633: -SUB [/gesture_info] /tablet_input_interpreter http://192.168.1.13:56843/
